collectorNumber,name_fr,faction,rarity,type,handCost,reserveCost,forestPower,mountainPower,waterPower,landmarksSize,reserveSize,abilities_fr,supportAbility_fr,id,imagePath
BTG-064-R-FR,Martengale,Lyra,Rare,Personnage,1,1,1,1,0,,,"#Si vous deviez lancer un dé, vous pouvez ajouter 1 au résultat.# (Choisissez après avoir vu le résultat.)",{D} : La prochaine carte que vous jouez ce tour coûte {1} de moins. (Défaussez-moi de la Réserve pour ça.),ALT_CORE_B_LY_04_R1,https://altered-prod-eu.s3.amazonaws.com/Art/CORE/CARDS/ALT_CORE_B_LY_04/JPG/fr_FR/7463ba203260e98f02646bdb037fce42.jpg
BTG-064-R-FR,Martengale,Lyra,Rare,Personnage,1,1,1,1,0,,,"#Si vous deviez lancer un dé, vous pouvez ajouter 1 au résultat.# (Choisissez après avoir vu le résultat.)",{D} : La prochaine carte que vous jouez ce tour coûte {1} de moins. (Défaussez-moi de la Réserve pour ça.),ALT_COREKS_B_LY_04_R1,https://altered-prod-eu.s3.amazonaws.com/Art/COREKS/CARDS/ALT_CORE_B_LY_04/JPG/fr_FR/600e6ea5af588628e17ee858571020d0.jpg
BTG-064-F-FR,Martengale,Axiom,Rare,Personnage,1,1,1,1,0,,,,{D} : La prochaine carte que vous jouez ce tour coûte {1} de moins. (Défaussez-moi de la Réserve pour ça.),ALT_COREKS_B_LY_04_R2,https://altered-prod-eu.s3.amazonaws.com/Art/COREKS/CARDS/ALT_CORE_B_LY_04/JPG/fr_FR/8dec110cea441bd438fcefb1119d4fdb.jpg
BTG-064-F-FR,Martengale,Axiom,Rare,Personnage,1,1,1,1,0,,,,{D} : La prochaine carte que vous jouez ce tour coûte {1} de moins. (Défaussez-moi de la Réserve pour ça.),ALT_CORE_B_LY_04_R2,https://altered-prod-eu.s3.amazonaws.com/Art/CORE/CARDS/ALT_CORE_B_LY_04/JPG/fr_FR/0c4bbb58341570f825b9043b24fff220.jpg
BTG-065-C-FR,Prestidigitatrice de l'Ouroboros,Lyra,Commun,Personnage,2,1,0,0,0,,,"{J} Lancez un dé. Sur 4+, je gagne 2 boosts. Sur 1-3, je gagne 1 boost[]. (Un boost est un compteur +1/+1/+1. Retirez-le lorsqu'il quitte la zone d'Expédition.)",,ALT_CORE_B_LY_06_C,https://altered-prod-eu.s3.amazonaws.com/Art/CORE/CARDS/ALT_CORE_B_LY_06/JPG/fr_FR/b942fb65b17f35508281994c6996daf3.jpg
BTG-065-C-FR,Prestidigitatrice de l'Ouroboros,Lyra,Commun,Personnage,2,1,0,0,0,,,"{J} Lancez un dé. Sur 4+, je gagne 2 boosts. Sur 1-3, je gagne 1 boost[]. (Un boost est un compteur +1/+1/+1. Retirez-le lorsqu'il quitte la zone d'Expédition.)",,ALT_COREKS_B_LY_06_C,https://altered-prod-eu.s3.amazonaws.com/Art/COREKS/CARDS/ALT_CORE_B_LY_06/JPG/fr_FR/42165800b22e34622364ab2e8c851ae3.jpg
BTG-065-R-FR,Prestidigitatrice de l'Ouroboros,Lyra,Rare,Personnage,2,#2#,0,0,0,,,"{J} Lancez un dé. Sur 4+, je gagne #3 boosts#. Sur 1-3, je gagne 1 boost[]. (Un boost est un compteur +1/+1/+1. Retirez-le lorsqu'il quitte la zone d'Expédition.)",,ALT_CORE_B_LY_06_R1,https://altered-prod-eu.s3.amazonaws.com/Art/CORE/CARDS/ALT_CORE_B_LY_06/JPG/fr_FR/fdd098cb515156116f02b4f0ef9408fa.jpg
BTG-065-R-FR,Prestidigitatrice de l'Ouroboros,Lyra,Rare,Personnage,2,#2#,0,0,0,,,"{J} Lancez un dé. Sur 4+, je gagne #3 boosts#. Sur 1-3, je gagne 1 boost[]. (Un boost est un compteur +1/+1/+1. Retirez-le lorsqu'il quitte la zone d'Expédition.)",,ALT_COREKS_B_LY_06_R1,https://altered-prod-eu.s3.amazonaws.com/Art/COREKS/CARDS/ALT_CORE_B_LY_06/JPG/fr_FR/ffda4d3e892a4e914b3034d86899a7bc.jpg
BTG-065-F-FR,Prestidigitatrice de l'Ouroboros,Bravos,Rare,Personnage,2,1,0,0,0,,,"{J} Lancez un dé. Sur 4+, je gagne 2 boosts. Sur 1-3, je gagne 1 boost.",,ALT_COREKS_B_LY_06_R2,https://altered-prod-eu.s3.amazonaws.com/Art/COREKS/CARDS/ALT_CORE_B_LY_06/JPG/fr_FR/cd565c180f0876f7d3cb08b1bb749908.jpg
BTG-065-F-FR,Prestidigitatrice de l'Ouroboros,Bravos,Rare,Personnage,2,1,0,0,0,,,"{J} Lancez un dé. Sur 4+, je gagne 2 boosts. Sur 1-3, je gagne 1 boost.",,ALT_CORE_B_LY_06_R2,https://altered-prod-eu.s3.amazonaws.com/Art/CORE/CARDS/ALT_CORE_B_LY_06/JPG/fr_FR/ad496a88579ced8a6d29b32cff68e786.jpg
BTG-066-C-FR,Esmeralda,Lyra,Commun,Personnage,2,2,0,2,2,,,{H} [Ravitaillez]. (Mettez la première carte de votre deck en Réserve.),,ALT_COREKS_B_LY_11_C,https://altered-prod-eu.s3.amazonaws.com/Art/COREKS/CARDS/ALT_CORE_B_LY_11/JPG/fr_FR/b8d838bdc8f14724c7e66723f5e94c48.jpg
BTG-066-C-FR,Esmeralda,Lyra,Commun,Personnage,2,2,0,2,2,,,{H} [Ravitaillez]. (Mettez la première carte de votre deck en Réserve.),,ALT_CORE_B_LY_11_C,https://altered-prod-eu.s3.amazonaws.com/Art/CORE/CARDS/ALT_CORE_B_LY_11/JPG/fr_FR/d5607afeff1b6693540acc5c3b7c97b6.jpg
BTG-066-R-FR,Esmeralda,Lyra,Rare,Personnage,2,#3#,0,2,2,,,#{J}# [Ravitaillez]. (Mettez la première carte de votre deck en Réserve.),,ALT_COREKS_B_LY_11_R1,https://altered-prod-eu.s3.amazonaws.com/Art/COREKS/CARDS/ALT_CORE_B_LY_11/JPG/fr_FR/c3318ea97661be7894f91926f05170cc.jpg
BTG-066-R-FR,Esmeralda,Lyra,Rare,Personnage,2,#3#,0,2,2,,,#{J}# [Ravitaillez]. (Mettez la première carte de votre deck en Réserve.),,ALT_CORE_B_LY_11_R1,https://altered-prod-eu.s3.amazonaws.com/Art/CORE/CARDS/ALT_CORE_B_LY_11/JPG/fr_FR/8967084bdab89a600cc0c6612052a699.jpg
BTG-066-F-FR,Esmeralda,Muna,Rare,Personnage,2,2,0,2,2,,,{H} [Ravitaillez]. (Mettez la première carte de votre deck en Réserve.),,ALT_COREKS_B_LY_11_R2,https://altered-prod-eu.s3.amazonaws.com/Art/COREKS/CARDS/ALT_CORE_B_LY_11/JPG/fr_FR/015f6f417bb9ce02b6bb107330cc5f06.jpg
BTG-066-F-FR,Esmeralda,Muna,Rare,Personnage,2,2,0,2,2,,,{H} [Ravitaillez]. (Mettez la première carte de votre deck en Réserve.),,ALT_CORE_B_LY_11_R2,https://altered-prod-eu.s3.amazonaws.com/Art/CORE/CARDS/ALT_CORE_B_LY_11/JPG/fr_FR/39e3ef06fc95e7d375f47c704892279e.jpg
BTG-067-C-FR,Skald Lyra,Lyra,Commun,Personnage,2,2,3,0,2,,,,,ALT_COREKS_B_LY_08_C,https://altered-prod-eu.s3.amazonaws.com/Art/COREKS/CARDS/ALT_CORE_B_LY_08/JPG/fr_FR/56a09bced4a705b4a1b77c5a8dc54dbd.jpg
BTG-067-C-FR,Skald Lyra,Lyra,Commun,Personnage,2,2,3,0,2,,,,,ALT_CORE_B_LY_08_C,https://altered-prod-eu.s3.amazonaws.com/Art/CORE/CARDS/ALT_CORE_B_LY_08/JPG/fr_FR/749fd23c7c686aae85b1eea146dea078.jpg
BTG-067-R-FR,Skald Lyra,Lyra,Rare,Personnage,2,2,3,0,2,,,#{H} Vous pouvez défausser une carte de votre Réserve pour [Ravitailler].# (Mettez la première carte de votre deck en Réserve.),#{D} : La prochaine carte que vous jouez ce tour coûte {1} de moins.# (Défaussez-moi de la Réserve pour ça.),ALT_COREKS_B_LY_08_R1,https://altered-prod-eu.s3.amazonaws.com/Art/COREKS/CARDS/ALT_CORE_B_LY_08/JPG/fr_FR/0a6fea6e54ce8958af1fe8fe70f4b6d6.jpg
BTG-067-R-FR,Skald Lyra,Lyra,Rare,Personnage,2,2,3,0,2,,,#{H} Vous pouvez défausser une carte de votre Réserve pour [Ravitailler].# (Mettez la première carte de votre deck en Réserve.),#{D} : La prochaine carte que vous jouez ce tour coûte {1} de moins.# (Défaussez-moi de la Réserve pour ça.),ALT_CORE_B_LY_08_R1,https://altered-prod-eu.s3.amazonaws.com/Art/CORE/CARDS/ALT_CORE_B_LY_08/JPG/fr_FR/542160faa6bf9c7c7af2448fd13889ab.jpg
BTG-067-F-FR,Skald Lyra,Yzmir,Rare,Personnage,2,2,3,0,2,,,#{H} Vous pouvez défausser une carte de votre Réserve pour [Ravitailler].# (Mettez la première carte de votre deck en Réserve.),#{D} : La prochaine carte que vous jouez ce tour coûte {1} de moins.# (Défaussez-moi de la Réserve pour ça.),ALT_COREKS_B_LY_08_R2,https://altered-prod-eu.s3.amazonaws.com/Art/COREKS/CARDS/ALT_CORE_B_LY_08/JPG/fr_FR/bd3b824259df7219a296b5a4cc1c2196.jpg
BTG-067-F-FR,Skald Lyra,Yzmir,Rare,Personnage,2,2,3,0,2,,,#{H} Vous pouvez défausser une carte de votre Réserve pour [Ravitailler].# (Mettez la première carte de votre deck en Réserve.),#{D} : La prochaine carte que vous jouez ce tour coûte {1} de moins.# (Défaussez-moi de la Réserve pour ça.),ALT_CORE_B_LY_08_R2,https://altered-prod-eu.s3.amazonaws.com/Art/CORE/CARDS/ALT_CORE_B_LY_08/JPG/fr_FR/4d1fffea3fcc974bec7c47c88568947a.jpg
BTG-068-C-FR,Comédien Lyra,Lyra,Commun,Personnage,2,2,2,2,2,,,"{J} Si vous avez au moins trois statistiques de base 0 parmi les Personnages que vous contrôlez, je gagne 1 boost[]. (Un boost est un compteur +1/+1/+1. Retirez-le lorsqu'il quitte la zone d'Expédition.)",,ALT_CORE_B_LY_05_C,https://altered-prod-eu.s3.amazonaws.com/Art/CORE/CARDS/ALT_CORE_B_LY_05/JPG/fr_FR/17b744004d1418b60aef7f76fe5b3150.jpg
BTG-068-C-FR,Comédien Lyra,Lyra,Commun,Personnage,2,2,2,2,2,,,"{J} Si vous avez au moins trois statistiques de base 0 parmi les Personnages que vous contrôlez, je gagne 1 boost[]. (Un boost est un compteur +1/+1/+1. Retirez-le lorsqu'il quitte la zone d'Expédition.)",,ALT_COREKS_B_LY_05_C,https://altered-prod-eu.s3.amazonaws.com/Art/COREKS/CARDS/ALT_CORE_B_LY_05/JPG/fr_FR/b2a085fe21940f0b6c5755d273fba241.jpg
BTG-068-R-FR,Comédien Lyra,Lyra,Rare,Personnage,2,2,2,2,2,,,"{J} Si vous avez au moins trois statistiques de base 0 parmi les Personnages que vous contrôlez, je gagne #2 boosts#.",,ALT_CORE_B_LY_05_R1,https://altered-prod-eu.s3.amazonaws.com/Art/CORE/CARDS/ALT_CORE_B_LY_05/JPG/fr_FR/08420b8d0d4d600ab14910e68f087355.jpg
BTG-068-R-FR,Comédien Lyra,Lyra,Rare,Personnage,2,2,2,2,2,,,"{J} Si vous avez au moins trois statistiques de base 0 parmi les Personnages que vous contrôlez, je gagne #2 boosts#.",,ALT_COREKS_B_LY_05_R1,https://altered-prod-eu.s3.amazonaws.com/Art/COREKS/CARDS/ALT_CORE_B_LY_05/JPG/fr_FR/01d8cd88c68bdbe2643fef9ff103e835.jpg
BTG-068-F-FR,Comédien Lyra,Muna,Rare,Personnage,2,2,2,2,2,,,"{J} Si vous contrôlez #au moins deux Personnages [[Boostés]]#, je gagne #2 boosts#.",,ALT_COREKS_B_LY_05_R2,https://altered-prod-eu.s3.amazonaws.com/Art/COREKS/CARDS/ALT_CORE_B_LY_05/JPG/fr_FR/53e7787bcd4271908336056a004c5133.jpg
BTG-068-F-FR,Comédien Lyra,Muna,Rare,Personnage,2,2,2,2,2,,,"{J} Si vous contrôlez #au moins deux Personnages [[Boostés]]#, je gagne #2 boosts#.",,ALT_CORE_B_LY_05_R2,https://altered-prod-eu.s3.amazonaws.com/Art/CORE/CARDS/ALT_CORE_B_LY_05/JPG/fr_FR/d4e1b0bfc52585f289b25337863dd2d2.jpg
BTG-069-C-FR,Hathor,Lyra,Commun,Personnage,2,3,3,3,0,,,,{D} : Renvoyez une autre carte de votre Réserve dans votre main. (Défaussez-moi de la Réserve pour ça.),ALT_COREKS_B_LY_07_C,https://altered-prod-eu.s3.amazonaws.com/Art/COREKS/CARDS/ALT_CORE_B_LY_07/JPG/fr_FR/1775b335f115b9e8e92e76857fcd1d7e.jpg
BTG-069-C-FR,Hathor,Lyra,Commun,Personnage,2,3,3,3,0,,,,{D} : Renvoyez une autre carte de votre Réserve dans votre main. (Défaussez-moi de la Réserve pour ça.),ALT_CORE_B_LY_07_C,https://altered-prod-eu.s3.amazonaws.com/Art/CORE/CARDS/ALT_CORE_B_LY_07/JPG/fr_FR/43da21cbd51fadb94b0197ec3d2db00b.jpg
BTG-069-R-FR,Hathor,Lyra,Rare,Personnage,2,#2#,3,3,0,,,,{D} : Renvoyez une autre carte de votre Réserve dans votre main. (Défaussez-moi de la Réserve pour ça.),ALT_CORE_B_LY_07_R1,https://altered-prod-eu.s3.amazonaws.com/Art/CORE/CARDS/ALT_CORE_B_LY_07/JPG/fr_FR/b8f8a3c459a5f899a1df415b75d38c2f.jpg
BTG-069-R-FR,Hathor,Lyra,Rare,Personnage,2,#2#,3,3,0,,,,{D} : Renvoyez une autre carte de votre Réserve dans votre main. (Défaussez-moi de la Réserve pour ça.),ALT_COREKS_B_LY_07_R1,https://altered-prod-eu.s3.amazonaws.com/Art/COREKS/CARDS/ALT_CORE_B_LY_07/JPG/fr_FR/024deb63dd14b7dde1313a6a082942ac.jpg
BTG-069-F-FR,Hathor,Yzmir,Rare,Personnage,2,#2#,3,3,0,,,,{D} : Renvoyez une autre carte de votre Réserve dans votre main. (Défaussez-moi de la Réserve pour ça.),ALT_COREKS_B_LY_07_R2,https://altered-prod-eu.s3.amazonaws.com/Art/COREKS/CARDS/ALT_CORE_B_LY_07/JPG/fr_FR/b30fef5c3511d46c7daad4a5ae4a1576.jpg
BTG-069-F-FR,Hathor,Yzmir,Rare,Personnage,2,#2#,3,3,0,,,,{D} : Renvoyez une autre carte de votre Réserve dans votre main. (Défaussez-moi de la Réserve pour ça.),ALT_CORE_B_LY_07_R2,https://altered-prod-eu.s3.amazonaws.com/Art/CORE/CARDS/ALT_CORE_B_LY_07/JPG/fr_FR/3a77d4c7ed79b4d59d36214abb07acd5.jpg
BTG-070-C-FR,Navigatrice Lyra,Lyra,Commun,Personnage,2,3,0,0,4,,,,,ALT_CORE_B_LY_12_C,https://altered-prod-eu.s3.amazonaws.com/Art/CORE/CARDS/ALT_CORE_B_LY_12/JPG/fr_FR/4586120e8b46df920de7bec594d134d2.jpg
BTG-070-C-FR,Navigatrice Lyra,Lyra,Commun,Personnage,2,3,0,0,4,,,,,ALT_COREKS_B_LY_12_C,https://altered-prod-eu.s3.amazonaws.com/Art/COREKS/CARDS/ALT_CORE_B_LY_12/JPG/fr_FR/ffd03fde84f2d537958db59339b814e7.jpg
BTG-070-R-FR,Navigatrice Lyra,Lyra,Rare,Personnage,2,#2#,0,0,4,,,,#{D} : [Ravitaillez].# (Mettez la première carte de votre deck en Réserve. Défaussez-moi de la Réserve pour ça.),ALT_CORE_B_LY_12_R1,https://altered-prod-eu.s3.amazonaws.com/Art/CORE/CARDS/ALT_CORE_B_LY_12/JPG/fr_FR/342ac88c0a2743d8867b1cdc9c0b5f14.jpg
BTG-070-R-FR,Navigatrice Lyra,Lyra,Rare,Personnage,2,#2#,0,0,4,,,,#{D} : [Ravitaillez].# (Mettez la première carte de votre deck en Réserve. Défaussez-moi de la Réserve pour ça.),ALT_COREKS_B_LY_12_R1,https://altered-prod-eu.s3.amazonaws.com/Art/COREKS/CARDS/ALT_CORE_B_LY_12/JPG/fr_FR/6548255e08bc25dfbcf5751c42431d7e.jpg
BTG-070-F-FR,Navigatrice Lyra,Bravos,Rare,Personnage,2,3,0,0,4,,,,,ALT_CORE_B_LY_12_R2,https://altered-prod-eu.s3.amazonaws.com/Art/CORE/CARDS/ALT_CORE_B_LY_12/JPG/fr_FR/b994834fbd6c42e1c3610a08e0f9aa69.jpg
BTG-070-F-FR,Navigatrice Lyra,Bravos,Rare,Personnage,2,3,0,0,4,,,,,ALT_COREKS_B_LY_12_R2,https://altered-prod-eu.s3.amazonaws.com/Art/COREKS/CARDS/ALT_CORE_B_LY_12/JPG/fr_FR/16c61eb1519ecc99d09ca44166d4e2d9.jpg
BTG-071-C-FR,Anansi,Lyra,Commun,Personnage,3,2,2,2,2,,,{J} Je gagne 1 boost[] pour chaque carte dans votre Réserve. (Un boost est un compteur +1/+1/+1. Retirez-le lorsqu'il quitte la zone d'Expédition.),,ALT_CORE_B_LY_13_C,https://altered-prod-eu.s3.amazonaws.com/Art/CORE/CARDS/ALT_CORE_B_LY_13/JPG/fr_FR/7ad3d5699598f998c6309870899cfaef.jpg
BTG-071-C-FR,Anansi,Lyra,Commun,Personnage,3,2,2,2,2,,,{J} Je gagne 1 boost[] pour chaque carte dans votre Réserve. (Un boost est un compteur +1/+1/+1. Retirez-le lorsqu'il quitte la zone d'Expédition.),,ALT_COREKS_B_LY_13_C,https://altered-prod-eu.s3.amazonaws.com/Art/COREKS/CARDS/ALT_CORE_B_LY_13/JPG/fr_FR/31c44c613d23cd39fb1ee107dbd70160.jpg
BTG-071-R-FR,Anansi,Lyra,Rare,Personnage,3,2,#0#,#0#,#0#,,,{J} Je gagne 1 boost pour chaque carte #dans la Réserve de chaque joueur#.,,ALT_CORE_B_LY_13_R1,https://altered-prod-eu.s3.amazonaws.com/Art/CORE/CARDS/ALT_CORE_B_LY_13/JPG/fr_FR/5ffefbe25c71a65435b2a0e4aff93b21.jpg
BTG-071-R-FR,Anansi,Lyra,Rare,Personnage,3,2,#0#,#0#,#0#,,,{J} Je gagne 1 boost pour chaque carte #dans la Réserve de chaque joueur#.,,ALT_COREKS_B_LY_13_R1,https://altered-prod-eu.s3.amazonaws.com/Art/COREKS/CARDS/ALT_CORE_B_LY_13/JPG/fr_FR/449d2a27b0fc17d16d81c600f80a1f7e.jpg
BTG-071-F-FR,Anansi,Axiom,Rare,Personnage,3,2,2,2,2,,,{J} Je gagne 1 boost pour chaque carte dans votre Réserve.,,ALT_COREKS_B_LY_13_R2,https://altered-prod-eu.s3.amazonaws.com/Art/COREKS/CARDS/ALT_CORE_B_LY_13/JPG/fr_FR/2a68939df5db31f62cf4cec43f1c92f2.jpg
BTG-071-F-FR,Anansi,Axiom,Rare,Personnage,3,2,2,2,2,,,{J} Je gagne 1 boost pour chaque carte dans votre Réserve.,,ALT_CORE_B_LY_13_R2,https://altered-prod-eu.s3.amazonaws.com/Art/CORE/CARDS/ALT_CORE_B_LY_13/JPG/fr_FR/5973d38b7ea1cada88a71a4288f74065.jpg
BTG-072-C-FR,Danseuse d'Étoffe Lyra,Lyra,Commun,Personnage,3,2,0,3,2,,,"{H} Jusqu'à un Personnage ciblé gagne [[Fugace]]. (S'il devait être envoyé en Réserve, défaussez-le à la place.)",,ALT_CORE_B_LY_14_C,https://altered-prod-eu.s3.amazonaws.com/Art/CORE/CARDS/ALT_CORE_B_LY_14/JPG/fr_FR/d8d7e469b65323a2829a96878d6779cd.jpg
BTG-072-C-FR,Danseuse d'Étoffe Lyra,Lyra,Commun,Personnage,3,2,0,3,2,,,"{H} Jusqu'à un Personnage ciblé gagne [[Fugace]]. (S'il devait être envoyé en Réserve, défaussez-le à la place.)",,ALT_COREKS_B_LY_14_C,https://altered-prod-eu.s3.amazonaws.com/Art/COREKS/CARDS/ALT_CORE_B_LY_14/JPG/fr_FR/04a209b6a927c867ff54e4f60df66887.jpg
BTG-072-R-FR,Danseuse d'Étoffe Lyra,Lyra,Rare,Personnage,3,2,0,#2#,2,,,"{H}#Chaque Personnage contrôlé par le joueur ciblé# gagne [[Fugace]]. (S'il devait être envoyé en Réserve, défaussez-le à la place.)",,ALT_CORE_B_LY_14_R1,https://altered-prod-eu.s3.amazonaws.com/Art/CORE/CARDS/ALT_CORE_B_LY_14/JPG/fr_FR/79bbfd1b4d3f72757fa846331798d7ad.jpg
BTG-072-R-FR,Danseuse d'Étoffe Lyra,Lyra,Rare,Personnage,3,2,0,#2#,2,,,"{H}#Chaque Personnage contrôlé par le joueur ciblé# gagne [[Fugace]]. (S'il devait être envoyé en Réserve, défaussez-le à la place.)",,ALT_COREKS_B_LY_14_R1,https://altered-prod-eu.s3.amazonaws.com/Art/COREKS/CARDS/ALT_CORE_B_LY_14/JPG/fr_FR/2a479939f5aad56c24693bbc8b3f1179.jpg
BTG-072-F-FR,Danseuse d'Étoffe Lyra,Muna,Rare,Personnage,3,2,0,3,2,,,"{H} Jusqu'à un Personnage ciblé gagne [[Fugace]]. (S'il devait être envoyé en Réserve, défaussez-le à la place.)",,ALT_COREKS_B_LY_14_R2,https://altered-prod-eu.s3.amazonaws.com/Art/COREKS/CARDS/ALT_CORE_B_LY_14/JPG/fr_FR/f9e85bb76a2e842ca15c9c34e3cc5832.jpg
BTG-072-F-FR,Danseuse d'Étoffe Lyra,Muna,Rare,Personnage,3,2,0,3,2,,,"{H} Jusqu'à un Personnage ciblé gagne [[Fugace]]. (S'il devait être envoyé en Réserve, défaussez-le à la place.)",,ALT_CORE_B_LY_14_R2,https://altered-prod-eu.s3.amazonaws.com/Art/CORE/CARDS/ALT_CORE_B_LY_14/JPG/fr_FR/ba7e35a80a19ad77dc4adc36c0349c35.jpg
BTG-073-C-FR,Chroniqueuse Lyra,Lyra,Commun,Personnage,3,3,4,0,4,,,,,ALT_CORE_B_LY_16_C,https://altered-prod-eu.s3.amazonaws.com/Art/CORE/CARDS/ALT_CORE_B_LY_16/JPG/fr_FR/b7c7b26097b789450f8ae78d34b24fc2.jpg
BTG-073-C-FR,Chroniqueuse Lyra,Lyra,Commun,Personnage,3,3,4,0,4,,,,,ALT_COREKS_B_LY_16_C,https://altered-prod-eu.s3.amazonaws.com/Art/COREKS/CARDS/ALT_CORE_B_LY_16/JPG/fr_FR/b6faa7def055492319fe309f94f501ed.jpg
BTG-073-R-FR,Chroniqueuse Lyra,Lyra,Rare,Personnage,3,3,4,0,4,,,,#{D} : [Ravitaillez].# (Mettez la première carte de votre deck en Réserve. Défaussez-moi de la Réserve pour ça.),ALT_COREKS_B_LY_16_R1,https://altered-prod-eu.s3.amazonaws.com/Art/COREKS/CARDS/ALT_CORE_B_LY_16/JPG/fr_FR/06b0738ab3d957da0a4c31a13ca3686b.jpg
BTG-073-R-FR,Chroniqueuse Lyra,Lyra,Rare,Personnage,3,3,4,0,4,,,,#{D} : [Ravitaillez].# (Mettez la première carte de votre deck en Réserve. Défaussez-moi de la Réserve pour ça.),ALT_CORE_B_LY_16_R1,https://altered-prod-eu.s3.amazonaws.com/Art/CORE/CARDS/ALT_CORE_B_LY_16/JPG/fr_FR/9562d981907250a51d2ba3e675b01ff5.jpg
BTG-073-F-FR,Chroniqueuse Lyra,Axiom,Rare,Personnage,3,3,4,0,4,,,,#{D} : [Ravitaillez].# (Mettez la première carte de votre deck en Réserve. Défaussez-moi de la Réserve pour ça.),ALT_COREKS_B_LY_16_R2,https://altered-prod-eu.s3.amazonaws.com/Art/COREKS/CARDS/ALT_CORE_B_LY_16/JPG/fr_FR/32a6fe65c4138baaea96e07d0bdc7b7d.jpg
BTG-073-F-FR,Chroniqueuse Lyra,Axiom,Rare,Personnage,3,3,4,0,4,,,,#{D} : [Ravitaillez].# (Mettez la première carte de votre deck en Réserve. Défaussez-moi de la Réserve pour ça.),ALT_CORE_B_LY_16_R2,https://altered-prod-eu.s3.amazonaws.com/Art/CORE/CARDS/ALT_CORE_B_LY_16/JPG/fr_FR/7748428559508d9f6029a184cfbcccf1.jpg
BTG-074-C-FR,Encrière de l'Ouroboros,Lyra,Commun,Personnage,3,3,3,3,2,,,Lorsque je vais en Réserve depuis la zone d'Expédition — Vous pouvez renvoyer une autre carte de votre Réserve dans votre main.,,ALT_CORE_B_LY_10_C,https://altered-prod-eu.s3.amazonaws.com/Art/CORE/CARDS/ALT_CORE_B_LY_10/JPG/fr_FR/f4afeeba1fbfb7380afb8fad7538da5c.jpg
BTG-074-C-FR,Encrière de l'Ouroboros,Lyra,Commun,Personnage,3,3,3,3,2,,,Lorsque je vais en Réserve depuis la zone d'Expédition — Vous pouvez renvoyer une autre carte de votre Réserve dans votre main.,,ALT_COREKS_B_LY_10_C,https://altered-prod-eu.s3.amazonaws.com/Art/COREKS/CARDS/ALT_CORE_B_LY_10/JPG/fr_FR/2abc2c899d2fb62f1485544e26220dad.jpg
BTG-074-R-FR,Encrière de l'Ouroboros,Lyra,Rare,Personnage,#2#,#2#,#2#,#2#,2,,,Lorsque je vais en Réserve depuis la zone d'Expédition — Vous pouvez renvoyer une autre carte de votre Réserve dans votre main.,#{D} : La prochaine carte que vous jouez ce tour coûte {1} de moins.# (Défaussez-moi de la Réserve pour ça.),ALT_COREKS_B_LY_10_R1,https://altered-prod-eu.s3.amazonaws.com/Art/COREKS/CARDS/ALT_CORE_B_LY_10/JPG/fr_FR/ee781aeb33e5dbb784df1c95d9f63bff.jpg
BTG-074-R-FR,Encrière de l'Ouroboros,Lyra,Rare,Personnage,#2#,#2#,#2#,#2#,2,,,Lorsque je vais en Réserve depuis la zone d'Expédition — Vous pouvez renvoyer une autre carte de votre Réserve dans votre main.,#{D} : La prochaine carte que vous jouez ce tour coûte {1} de moins.# (Défaussez-moi de la Réserve pour ça.),ALT_CORE_B_LY_10_R1,https://altered-prod-eu.s3.amazonaws.com/Art/CORE/CARDS/ALT_CORE_B_LY_10/JPG/fr_FR/ba01821697d165f6eb7e57225f03d29f.jpg
BTG-074-F-FR,Encrière de l'Ouroboros,Axiom,Rare,Personnage,#2#,#2#,#2#,#2#,2,,,Lorsque je vais en Réserve depuis la zone d'Expédition — Vous pouvez renvoyer une autre carte de votre Réserve dans votre main.,,ALT_COREKS_B_LY_10_R2,https://altered-prod-eu.s3.amazonaws.com/Art/COREKS/CARDS/ALT_CORE_B_LY_10/JPG/fr_FR/74ec47e542932244ddc4049a641a0e36.jpg
BTG-074-F-FR,Encrière de l'Ouroboros,Axiom,Rare,Personnage,#2#,#2#,#2#,#2#,2,,,Lorsque je vais en Réserve depuis la zone d'Expédition — Vous pouvez renvoyer une autre carte de votre Réserve dans votre main.,,ALT_CORE_B_LY_10_R2,https://altered-prod-eu.s3.amazonaws.com/Art/CORE/CARDS/ALT_CORE_B_LY_10/JPG/fr_FR/3066439825dcf13df37ad90f09fac13e.jpg
BTG-075-C-FR,Tanuki,Lyra,Commun,Personnage,3,3,3,3,0,,,{H} [Sabotez]. (Défaussez jusqu'à une carte d'une Réserve.),,ALT_COREKS_B_LY_09_C,https://altered-prod-eu.s3.amazonaws.com/Art/COREKS/CARDS/ALT_COREKS_B_LY_09/JPG/fr_FR/78cfc6d0d11c868bb7f85464f641d24d.jpg
BTG-075-C-FR,Tanuki,Lyra,Commun,Personnage,3,3,3,3,0,,,{H} [Sabotez]. (Défaussez jusqu'à une carte d'une Réserve.),,ALT_CORE_B_LY_09_C,https://altered-prod-eu.s3.amazonaws.com/Art/CORE/CARDS/ALT_CORE_B_LY_09/JPG/fr_FR/f78d266c54172696a8adc2cad42d3ed9.jpg
