collectorNumber,name_fr,faction,rarity,type,handCost,reserveCost,forestPower,mountainPower,waterPower,abilities_fr,supportAbility_fr,id,imagePath,inMyCollection,Kickstarter,to_give,to_get
BTG-069-C-FR,Hathor,Lyra,Commun,Personnage,2,3,3,3,0,nan,{D} : Renvoyez une autre carte de votre Réserve dans votre main. (Défaussez-moi de la Réserve pour ça.),ALT_COREKS_B_LY_07_C / ALT_CORE_B_LY_07_C,https://altered-prod-eu.s3.amazonaws.com/Art/COREKS/CARDS/ALT_CORE_B_LY_07/JPG/fr_FR/1775b335f115b9e8e92e76857fcd1d7e.jpg,4.0,0.0,1.0,0.0
BTG-069-F-FR,Hathor,Yzmir,Rare,Personnage,2,#2#,3,3,0,nan,{D} : Renvoyez une autre carte de votre Réserve dans votre main. (Défaussez-moi de la Réserve pour ça.),ALT_COREKS_B_LY_07_R2 / ALT_CORE_B_LY_07_R2,https://altered-prod-eu.s3.amazonaws.com/Art/COREKS/CARDS/ALT_CORE_B_LY_07/JPG/fr_FR/b30fef5c3511d46c7daad4a5ae4a1576.jpg,0.0,0.0,0.0,0.0
BTG-069-R-FR,Hathor,Lyra,Rare,Personnage,2,#2#,3,3,0,nan,{D} : Renvoyez une autre carte de votre Réserve dans votre main. (Défaussez-moi de la Réserve pour ça.),ALT_COREKS_B_LY_07_R1 / ALT_CORE_B_LY_07_R1,https://altered-prod-eu.s3.amazonaws.com/Art/CORE/CARDS/ALT_CORE_B_LY_07/JPG/fr_FR/b8f8a3c459a5f899a1df415b75d38c2f.jpg,0.0,0.0,0.0,0.0
BTG-070-C-FR,Navigatrice Lyra,Lyra,Commun,Personnage,2,3,0,0,4,nan,nan,ALT_COREKS_B_LY_12_C / ALT_CORE_B_LY_12_C,https://altered-prod-eu.s3.amazonaws.com/Art/CORE/CARDS/ALT_CORE_B_LY_12/JPG/fr_FR/4586120e8b46df920de7bec594d134d2.jpg,1.0,0.0,0.0,2.0
BTG-070-F-FR,Navigatrice Lyra,Bravos,Rare,Personnage,2,3,0,0,4,nan,nan,ALT_CORE_B_LY_12_R2 / ALT_COREKS_B_LY_12_R2,https://altered-prod-eu.s3.amazonaws.com/Art/CORE/CARDS/ALT_CORE_B_LY_12/JPG/fr_FR/b994834fbd6c42e1c3610a08e0f9aa69.jpg,1.0,0.0,0.0,2.0
BTG-070-R-FR,Navigatrice Lyra,Lyra,Rare,Personnage,2,#2#,0,0,4,nan,#{D} : [Ravitaillez].# (Mettez la première carte de votre deck en Réserve. Défaussez-moi de la Réserve pour ça.),ALT_CORE_B_LY_12_R1 / ALT_COREKS_B_LY_12_R1,https://altered-prod-eu.s3.amazonaws.com/Art/CORE/CARDS/ALT_CORE_B_LY_12/JPG/fr_FR/342ac88c0a2743d8867b1cdc9c0b5f14.jpg,0.0,0.0,0.0,0.0
BTG-071-C-FR,Anansi,Lyra,Commun,Personnage,3,2,2,2,2,{J} Je gagne 1 boost[] pour chaque carte dans votre Réserve. (Un boost est un compteur +1/+1/+1. Retirez-le lorsqu'il quitte la zone d'Expédition.),nan,ALT_CORE_B_LY_13_C / ALT_COREKS_B_LY_13_C,https://altered-prod-eu.s3.amazonaws.com/Art/CORE/CARDS/ALT_CORE_B_LY_13/JPG/fr_FR/7ad3d5699598f998c6309870899cfaef.jpg,1.0,0.0,0.0,2.0
BTG-071-F-FR,Anansi,Axiom,Rare,Personnage,3,2,2,2,2,{J} Je gagne 1 boost pour chaque carte dans votre Réserve.,nan,ALT_CORE_B_LY_13_R2 / ALT_COREKS_B_LY_13_R2,https://altered-prod-eu.s3.amazonaws.com/Art/COREKS/CARDS/ALT_CORE_B_LY_13/JPG/fr_FR/2a68939df5db31f62cf4cec43f1c92f2.jpg,0.0,0.0,0.0,0.0
BTG-071-R-FR,Anansi,Lyra,Rare,Personnage,3,2,#0#,#0#,#0#,{J} Je gagne 1 boost pour chaque carte #dans la Réserve de chaque joueur#.,nan,ALT_CORE_B_LY_13_R1 / ALT_COREKS_B_LY_13_R1,https://altered-prod-eu.s3.amazonaws.com/Art/CORE/CARDS/ALT_CORE_B_LY_13/JPG/fr_FR/5ffefbe25c71a65435b2a0e4aff93b21.jpg,1.0,0.0,0.0,2.0
BTG-072-C-FR,Danseuse d'Étoffe Lyra,Lyra,Commun,Personnage,3,2,0,3,2,"{H} Jusqu'à un Personnage ciblé gagne [[Fugace]]. (S'il devait être envoyé en Réserve, défaussez-le à la place.)",nan,ALT_CORE_B_LY_14_C / ALT_COREKS_B_LY_14_C,https://altered-prod-eu.s3.amazonaws.com/Art/CORE/CARDS/ALT_CORE_B_LY_14/JPG/fr_FR/d8d7e469b65323a2829a96878d6779cd.jpg,4.0,0.0,1.0,0.0
BTG-072-F-FR,Danseuse d'Étoffe Lyra,Muna,Rare,Personnage,3,2,0,3,2,"{H} Jusqu'à un Personnage ciblé gagne [[Fugace]]. (S'il devait être envoyé en Réserve, défaussez-le à la place.)",nan,ALT_CORE_B_LY_14_R2 / ALT_COREKS_B_LY_14_R2,https://altered-prod-eu.s3.amazonaws.com/Art/COREKS/CARDS/ALT_CORE_B_LY_14/JPG/fr_FR/f9e85bb76a2e842ca15c9c34e3cc5832.jpg,0.0,0.0,0.0,0.0
BTG-072-R-FR,Danseuse d'Étoffe Lyra,Lyra,Rare,Personnage,3,2,0,#2#,2,"{H}#Chaque Personnage contrôlé par le joueur ciblé# gagne [[Fugace]]. (S'il devait être envoyé en Réserve, défaussez-le à la place.)",nan,ALT_COREKS_B_LY_14_R1 / ALT_CORE_B_LY_14_R1,https://altered-prod-eu.s3.amazonaws.com/Art/CORE/CARDS/ALT_CORE_B_LY_14/JPG/fr_FR/79bbfd1b4d3f72757fa846331798d7ad.jpg,0.0,0.0,0.0,0.0
BTG-073-C-FR,Chroniqueuse Lyra,Lyra,Commun,Personnage,3,3,4,0,4,nan,nan,ALT_COREKS_B_LY_16_C / ALT_CORE_B_LY_16_C,https://altered-prod-eu.s3.amazonaws.com/Art/CORE/CARDS/ALT_CORE_B_LY_16/JPG/fr_FR/b7c7b26097b789450f8ae78d34b24fc2.jpg,4.0,0.0,1.0,0.0
BTG-073-F-FR,Chroniqueuse Lyra,Axiom,Rare,Personnage,3,3,4,0,4,nan,#{D} : [Ravitaillez].# (Mettez la première carte de votre deck en Réserve. Défaussez-moi de la Réserve pour ça.),ALT_COREKS_B_LY_16_R2 / ALT_CORE_B_LY_16_R2,https://altered-prod-eu.s3.amazonaws.com/Art/COREKS/CARDS/ALT_CORE_B_LY_16/JPG/fr_FR/32a6fe65c4138baaea96e07d0bdc7b7d.jpg,0.0,0.0,0.0,0.0
BTG-073-R-FR,Chroniqueuse Lyra,Lyra,Rare,Personnage,3,3,4,0,4,nan,#{D} : [Ravitaillez].# (Mettez la première carte de votre deck en Réserve. Défaussez-moi de la Réserve pour ça.),ALT_COREKS_B_LY_16_R1 / ALT_CORE_B_LY_16_R1,https://altered-prod-eu.s3.amazonaws.com/Art/COREKS/CARDS/ALT_CORE_B_LY_16/JPG/fr_FR/06b0738ab3d957da0a4c31a13ca3686b.jpg,0.0,0.0,0.0,0.0
BTG-074-C-FR,Encrière de l'Ouroboros,Lyra,Commun,Personnage,3,3,3,3,2,Lorsque je vais en Réserve depuis la zone d'Expédition — Vous pouvez renvoyer une autre carte de votre Réserve dans votre main.,nan,ALT_CORE_B_LY_10_C / ALT_COREKS_B_LY_10_C,https://altered-prod-eu.s3.amazonaws.com/Art/CORE/CARDS/ALT_CORE_B_LY_10/JPG/fr_FR/f4afeeba1fbfb7380afb8fad7538da5c.jpg,1.0,0.0,0.0,2.0
BTG-074-F-FR,Encrière de l'Ouroboros,Axiom,Rare,Personnage,#2#,#2#,#2#,#2#,2,Lorsque je vais en Réserve depuis la zone d'Expédition — Vous pouvez renvoyer une autre carte de votre Réserve dans votre main.,nan,ALT_COREKS_B_LY_10_R2 / ALT_CORE_B_LY_10_R2,https://altered-prod-eu.s3.amazonaws.com/Art/COREKS/CARDS/ALT_CORE_B_LY_10/JPG/fr_FR/74ec47e542932244ddc4049a641a0e36.jpg,0.0,0.0,0.0,0.0
BTG-074-R-FR,Encrière de l'Ouroboros,Lyra,Rare,Personnage,#2#,#2#,#2#,#2#,2,Lorsque je vais en Réserve depuis la zone d'Expédition — Vous pouvez renvoyer une autre carte de votre Réserve dans votre main.,#{D} : La prochaine carte que vous jouez ce tour coûte {1} de moins.# (Défaussez-moi de la Réserve pour ça.),ALT_COREKS_B_LY_10_R1 / ALT_CORE_B_LY_10_R1,https://altered-prod-eu.s3.amazonaws.com/Art/COREKS/CARDS/ALT_CORE_B_LY_10/JPG/fr_FR/ee781aeb33e5dbb784df1c95d9f63bff.jpg,0.0,0.0,0.0,0.0
BTG-075-C-FR,Tanuki,Lyra,Commun,Personnage,3,3,3,3,0,{H} [Sabotez]. (Défaussez jusqu'à une carte d'une Réserve.),nan,ALT_CORE_B_LY_09_C / ALT_COREKS_B_LY_09_C,https://altered-prod-eu.s3.amazonaws.com/Art/COREKS/CARDS/ALT_COREKS_B_LY_09/JPG/fr_FR/78cfc6d0d11c868bb7f85464f641d24d.jpg,3.0,0.0,0.0,0.0
BTG-075-F-FR,Tanuki,Bravos,Rare,Personnage,3,3,3,3,0,{H} [Sabotez]. (Défaussez jusqu'à une carte d'une Réserve.),nan,ALT_CORE_B_LY_09_R2 / ALT_COREKS_B_LY_09_R2,https://altered-prod-eu.s3.amazonaws.com/Art/CORE/CARDS/ALT_CORE_B_LY_09/JPG/fr_FR/436909e1252bef8975ac433433e7f824.jpg,1.0,0.0,0.0,2.0
BTG-075-R-FR,Tanuki,Lyra,Rare,Personnage,3,3,3,3,0,"{H} [Sabotez]. (Défaussez jusqu'à une carte d'une Réserve.)  #{R} Lancez un dé. Sur 4+, [Sabotez].#",nan,ALT_CORE_B_LY_09_R1 / ALT_COREKS_B_LY_09_R1,https://altered-prod-eu.s3.amazonaws.com/Art/COREKS/CARDS/ALT_COREKS_B_LY_09/JPG/fr_FR/fa14c8e8771a1c55a7393ca89a50e661.jpg,2.0,0.0,0.0,1.0
BTG-076-C-FR,Le Marchand de Sable,Lyra,Commun,Personnage,3,3,0,3,3,"{H} Jusqu'à un Personnage ciblé gagne [[Endormi]]. (Au Crépuscule, ignorez ses statistiques. Au Repos, il ne va pas en Réserve et il perd Endormi.)",nan,ALT_CORE_B_LY_15_C / ALT_COREKS_B_LY_15_C,https://altered-prod-eu.s3.amazonaws.com/Art/CORE/CARDS/ALT_CORE_B_LY_15/JPG/fr_FR/463f0e2e5ced2eec5c8a3c422765d61b.jpg,3.0,0.0,0.0,0.0
BTG-076-F-FR,Le Marchand de Sable,Ordis,Rare,Personnage,3,#2#,0,3,3,"{H} Jusqu'à un Personnage ciblé gagne [[Endormi]]. #Vous pouvez lui faire gagner 2 boosts.# (Au Crépuscule, ignorez ses statistiques. Au Repos, il ne va pas en Réserve et il perd Endormi.)",nan,ALT_COREKS_B_LY_15_R2 / ALT_CORE_B_LY_15_R2,https://altered-prod-eu.s3.amazonaws.com/Art/CORE/CARDS/ALT_CORE_B_LY_15/JPG/fr_FR/b77cc5efef7645366120af226301c967.jpg,0.0,0.0,0.0,0.0
BTG-076-R-FR,Le Marchand de Sable,Lyra,Rare,Personnage,3,#2#,0,3,3,"{H} Jusqu'à un Personnage ciblé gagne [[Endormi]]. #Vous pouvez lui faire gagner 2 boosts.# (Au Crépuscule, ignorez ses statistiques. Au Repos, il ne va pas en Réserve et il perd Endormi.)",nan,ALT_CORE_B_LY_15_R1 / ALT_COREKS_B_LY_15_R1,https://altered-prod-eu.s3.amazonaws.com/Art/CORE/CARDS/ALT_CORE_B_LY_15/JPG/fr_FR/16de50f5608af74604fdb96afc4038ee.jpg,0.0,0.0,0.0,0.0
BTG-077-C-FR,Croupière de l'Ouroboros,Lyra,Commun,Personnage,4,4,0,4,4,"{H} Lancez un dé. Sur 4+, piochez une carte. Sur 1-3, [Ravitaillez]. (Mettez la première carte de votre deck en Réserve.)",nan,ALT_COREKS_B_LY_17_C / ALT_CORE_B_LY_17_C,https://altered-prod-eu.s3.amazonaws.com/Art/CORE/CARDS/ALT_CORE_B_LY_17/JPG/fr_FR/d2e0af762b940699ccfb2471b6a73265.jpg,5.0,0.0,2.0,0.0
BTG-077-F-FR,Croupière de l'Ouroboros,Axiom,Rare,Personnage,4,4,0,#5#,#5#,"{H} Lancez un dé. Sur 4+, piochez une carte. Sur 1-3, [Ravitaillez]. (Mettez la première carte de votre deck en Réserve.)",#{D} : La prochaine carte que vous jouez ce tour coûte {1} de moins.# (Défaussez-moi de la Réserve pour ça.),ALT_CORE_B_LY_17_R2 / ALT_COREKS_B_LY_17_R2,https://altered-prod-eu.s3.amazonaws.com/Art/COREKS/CARDS/ALT_CORE_B_LY_17/JPG/fr_FR/a94f395fe7bd84c3c07e96a1be1f40e7.jpg,1.0,0.0,0.0,2.0
BTG-077-R-FR,Croupière de l'Ouroboros,Lyra,Rare,Personnage,4,4,0,#5#,#5#,"{H} Lancez un dé. Sur 4+, piochez une carte. Sur 1-3, [Ravitaillez]. (Mettez la première carte de votre deck en Réserve.)",#{D} : La prochaine carte que vous jouez ce tour coûte {1} de moins.# (Défaussez-moi de la Réserve pour ça.),ALT_CORE_B_LY_17_R1 / ALT_COREKS_B_LY_17_R1,https://altered-prod-eu.s3.amazonaws.com/Art/COREKS/CARDS/ALT_CORE_B_LY_17/JPG/fr_FR/8b0774fc95564799fb83b9bf7f0131f1.jpg,0.0,0.0,0.0,0.0
BTG-078-C-FR,Le Chapelier,Lyra,Commun,Personnage,4,5,5,5,0,nan,{D} : Un Personnage ciblé de Coût de Main {3} ou moins gagne [[Ancré]]. (Défaussez-moi de la Réserve pour ça.),ALT_COREKS_B_LY_18_C / ALT_CORE_B_LY_18_C,https://altered-prod-eu.s3.amazonaws.com/Art/COREKS/CARDS/ALT_CORE_B_LY_18/JPG/fr_FR/43fc1743100023340253b35dfa16a233.jpg,4.0,0.0,1.0,0.0
BTG-078-F-FR,Le Chapelier,Bravos,Rare,Personnage,4,5,5,5,0,nan,{D} : Un Personnage ciblé de Coût de Main {3} ou moins gagne [[Ancré]]. (Défaussez-moi de la Réserve pour ça.),ALT_COREKS_B_LY_18_R2 / ALT_CORE_B_LY_18_R2,https://altered-prod-eu.s3.amazonaws.com/Art/CORE/CARDS/ALT_CORE_B_LY_18/JPG/fr_FR/1a639d3badcacc767fb5eda45ec3cf39.jpg,2.0,0.0,0.0,1.0
BTG-078-R-FR,Le Chapelier,Lyra,Rare,Personnage,4,#4#,5,#0#,#5#,nan,{D} : Un Personnage ciblé de Coût de Main {3} ou moins gagne [[Ancré]]. (Défaussez-moi de la Réserve pour ça.),ALT_CORE_B_LY_18_R1 / ALT_COREKS_B_LY_18_R1,https://altered-prod-eu.s3.amazonaws.com/Art/CORE/CARDS/ALT_CORE_B_LY_18/JPG/fr_FR/7762eed30512731da76d416963a41447.jpg,0.0,0.0,0.0,0.0
BTG-079-C-FR,"Amahle, Paria Asgarthi",Lyra,Commun,Personnage,5,5,5,5,5,{J} Vous pouvez défausser une carte de votre Réserve pour piocher une carte.,nan,ALT_CORE_B_LY_19_C / ALT_COREKS_B_LY_19_C,https://altered-prod-eu.s3.amazonaws.com/Art/COREKS/CARDS/ALT_CORE_B_LY_19/JPG/fr_FR/ac5bf56287bdf2e02e70d122950da68e.jpg,2.0,0.0,0.0,1.0
BTG-079-F-FR,"Amahle, Paria Asgarthi",Axiom,Rare,Personnage,5,5,5,5,5,{J} Vous pouvez défausser une carte de votre Réserve pour piocher une carte.,nan,ALT_CORE_B_LY_19_R2 / ALT_COREKS_B_LY_19_R2,https://altered-prod-eu.s3.amazonaws.com/Art/CORE/CARDS/ALT_CORE_B_LY_19/JPG/fr_FR/8509d2af818a06665b28a4ce90945a61.jpg,0.0,0.0,0.0,0.0
BTG-079-R-FR,"Amahle, Paria Asgarthi",Lyra,Rare,Personnage,5,5,5,5,5,{J} Vous pouvez défausser #autant de cartes que vous le voulez# de votre Réserve pour #piocher le même nombre de cartes#.,nan,ALT_CORE_B_LY_19_R1 / ALT_COREKS_B_LY_19_R1,https://altered-prod-eu.s3.amazonaws.com/Art/CORE/CARDS/ALT_CORE_B_LY_19/JPG/fr_FR/5a3d48882df3fb598487803e2cb3044c.jpg,0.0,0.0,0.0,0.0
BTG-080-C-FR,Asmodée,Lyra,Commun,Personnage,6,6,5,5,5,"{J} Lancez un dé. Sur 4+, je gagne [[Ancré]]. Sur 1-3, je gagne 3 boosts. (Au Repos, je ne vais pas en Réserve et je perds Ancré. Un boost est un compteur +1/+1/+1. Retirez-le lorsqu'il quitte la zone d'Expédition.)",nan,ALT_CORE_B_LY_20_C / ALT_COREKS_B_LY_20_C,https://altered-prod-eu.s3.amazonaws.com/Art/CORE/CARDS/ALT_CORE_B_LY_20/JPG/fr_FR/a60febe571ae67b6d4cd54d71c70c9f3.jpg,3.0,0.0,0.0,0.0
BTG-080-F-FR,Asmodée,Bravos,Rare,Personnage,6,6,5,5,5,"{J} Lancez un dé. Sur 4+, je gagne [[Ancré]]. Sur 1-3, je gagne 3 boosts. (Au Repos, je ne vais pas en Réserve et je perds Ancré.)",nan,ALT_CORE_B_LY_20_R2 / ALT_COREKS_B_LY_20_R2,https://altered-prod-eu.s3.amazonaws.com/Art/CORE/CARDS/ALT_CORE_B_LY_20/JPG/fr_FR/899e5741cf15a15e0397be61e8770de0.jpg,0.0,0.0,0.0,0.0
BTG-080-R-FR,Asmodée,Lyra,Rare,Personnage,#5#,#5#,#4#,#4#,#4#,"{J} Lancez un dé. Sur 4+, je gagne [[Ancré]]. Sur 1-3, je gagne 3 boosts. (Au Repos, je ne vais pas en Réserve et je perds Ancré. Un boost est un compteur +1/+1/+1. Retirez-le lorsqu'il quitte la zone d'Expédition.)",nan,ALT_CORE_B_LY_20_R1 / ALT_COREKS_B_LY_20_R1,https://altered-prod-eu.s3.amazonaws.com/Art/COREKS/CARDS/ALT_CORE_B_LY_20/JPG/fr_FR/6a319a3d169263381691c5a294277959.jpg,1.0,0.0,0.0,2.0
BTG-081-C-FR,Loki,Lyra,Commun,Personnage,7,5,5,5,5,"{H} Chaque joueur défausse sa main, puis pioche trois cartes.",nan,ALT_CORE_B_LY_21_C / ALT_COREKS_B_LY_21_C,https://altered-prod-eu.s3.amazonaws.com/Art/CORE/CARDS/ALT_CORE_B_LY_21/JPG/fr_FR/b0de9ea111c04dd04d08aab364d5bb16.jpg,3.0,1.0,0.0,0.0
BTG-081-F-FR,Loki,Muna,Rare,Personnage,7,5,5,5,5,"{H} Chaque joueur défausse sa main, puis pioche trois cartes.",nan,ALT_COREKS_B_LY_21_R2 / ALT_CORE_B_LY_21_R2,https://altered-prod-eu.s3.amazonaws.com/Art/CORE/CARDS/ALT_CORE_B_LY_21/JPG/fr_FR/bb5783770360f5c9eb20a1ff8063c932.jpg,0.0,0.0,0.0,0.0
BTG-081-R-FR,Loki,Lyra,Rare,Personnage,7,5,5,5,5,"{H} Chaque joueur défausse sa main #et sa Réserve#, puis pioche trois cartes.",nan,ALT_COREKS_B_LY_21_R1 / ALT_CORE_B_LY_21_R1,https://altered-prod-eu.s3.amazonaws.com/Art/COREKS/CARDS/ALT_COREKS_B_LY_21/JPG/fr_FR/70bef6bd6b626903165f46de84d45126.jpg,0.0,0.0,0.0,0.0
BTG-082-C-FR,Entraînement A Cappella,Lyra,Commun,Sort,1,1,nan,nan,nan,"Un Personnage ciblé gagne [[Fugace]]. (S'il devait être envoyé en Réserve, défaussez-le à la place.)",nan,ALT_COREKS_B_LY_22_C / ALT_CORE_B_LY_22_C,https://altered-prod-eu.s3.amazonaws.com/Art/CORE/CARDS/ALT_CORE_B_LY_22/JPG/fr_FR/80cae7305a17f0e7a499303259dd1ba1.jpg,1.0,0.0,0.0,2.0
BTG-082-F-FR,Entraînement A Cappella,Muna,Rare,Sort,1,1,nan,nan,nan,"Un Personnage ciblé gagne [[Fugace]]. (S'il devait être envoyé en Réserve, défaussez-le à la place.)",nan,ALT_CORE_B_LY_22_R2 / ALT_COREKS_B_LY_22_R2,https://altered-prod-eu.s3.amazonaws.com/Art/CORE/CARDS/ALT_CORE_B_LY_22/JPG/fr_FR/fbd6fc5a3eae222c1cc6ed14befd14e8.jpg,1.0,0.0,0.0,2.0
BTG-082-R-FR,Entraînement A Cappella,Lyra,Rare,Sort,#2#,#2#,nan,nan,nan,"#[[Fugace]].#  Un Personnage ciblé gagne [[Fugace]]. (S'il devait être envoyé en Réserve, défaussez-le à la place.)  #Piochez une carte.#",nan,ALT_CORE_B_LY_22_R1 / ALT_COREKS_B_LY_22_R1,https://altered-prod-eu.s3.amazonaws.com/Art/COREKS/CARDS/ALT_CORE_B_LY_22/JPG/fr_FR/f5911e208c93230718a4b7718d22cdb7.jpg,0.0,0.0,0.0,0.0
BTG-083-C-FR,Franchir le Bifröst,Lyra,Commun,Sort,2,2,nan,nan,nan,[[Fugace]]. (Envoyez-moi à la Défausse plutôt qu'en Réserve après résolution de mon effet.)  Chaque Personnage que vous contrôlez change d'Expédition. (Il quitte son Expédition et rejoint l'autre Expédition de son contrôleur.),nan,ALT_CORE_B_LY_28_C / ALT_COREKS_B_LY_28_C,https://altered-prod-eu.s3.amazonaws.com/Art/CORE/CARDS/ALT_CORE_B_LY_28/JPG/fr_FR/2389c64f568d026f02cf0e83cdfb7391.jpg,1.0,0.0,0.0,2.0
BTG-083-F-FR,Franchir le Bifröst,Yzmir,Rare,Sort,2,2,nan,nan,nan,[[Fugace]]. (Envoyez-moi à la Défausse plutôt qu'en Réserve après résolution de mon effet.)  Chaque Personnage que vous contrôlez change d'Expédition. (Il quitte son Expédition et rejoint l'autre Expédition de son contrôleur.),nan,ALT_CORE_B_LY_28_R2 / ALT_COREKS_B_LY_28_R2,https://altered-prod-eu.s3.amazonaws.com/Art/CORE/CARDS/ALT_CORE_B_LY_28/JPG/fr_FR/a0af9d73d0626846ba92eddf66687066.jpg,0.0,0.0,0.0,0.0
BTG-083-R-FR,Franchir le Bifröst,Lyra,Rare,Sort,2,2,nan,nan,nan,[[Fugace]]. (Envoyez-moi à la Défausse plutôt qu'en Réserve après résolution de mon effet.)  Chaque Personnage #contrôlé par le joueur ciblé# change d'Expédition. (Il quitte son Expédition et rejoint l'autre Expédition de son contrôleur.),nan,ALT_CORE_B_LY_28_R1 / ALT_COREKS_B_LY_28_R1,https://altered-prod-eu.s3.amazonaws.com/Art/COREKS/CARDS/ALT_CORE_B_LY_28/JPG/fr_FR/b92f3c6edc8a68abe58ee9f004cca2c3.jpg,0.0,0.0,0.0,0.0
BTG-084-C-FR,"Meunier, Tu Dors",Lyra,Commun,Sort,2,2,nan,nan,nan,"Un Personnage ciblé gagne [[Endormi]]. (Au Crépuscule, ignorez ses statistiques. Au Repos, il ne va pas en Réserve et il perd Endormi.)",{D} : La prochaine carte que vous jouez ce tour coûte {1} de moins. (Défaussez-moi de la Réserve pour ça.),ALT_CORE_B_LY_23_C / ALT_COREKS_B_LY_23_C,https://altered-prod-eu.s3.amazonaws.com/Art/CORE/CARDS/ALT_CORE_B_LY_23/JPG/fr_FR/7c88ed9ab9a73b9f561945473e68e755.jpg,1.0,0.0,0.0,2.0
BTG-084-F-FR,"Meunier, Tu Dors",Bravos,Rare,Sort,2,2,nan,nan,nan,"Un Personnage ciblé gagne [[Endormi]]. (Au Crépuscule, ignorez ses statistiques. Au Repos, il ne va pas en Réserve et il perd Endormi.)",{D} : La prochaine carte que vous jouez ce tour coûte {1} de moins. (Défaussez-moi de la Réserve pour ça.),ALT_COREKS_B_LY_23_R2 / ALT_CORE_B_LY_23_R2,https://altered-prod-eu.s3.amazonaws.com/Art/COREKS/CARDS/ALT_CORE_B_LY_23/JPG/fr_FR/cb87f7d3bbd3f03084685b14c0289833.jpg,0.0,0.0,0.0,0.0
BTG-084-R-FR,"Meunier, Tu Dors",Lyra,Rare,Sort,#4#,#4#,nan,nan,nan,"#[[Fugace]].# (Envoyez-moi à la Défausse plutôt qu'en Réserve après résolution de mon effet.)  #Chaque Personnage dans une Expédition ciblée# gagne [[Endormi]]. (Cela affecte les personnages d'un seul joueur. Au Crépuscule, ignorez leurs statistiques. Au Repos, ils ne vont pas en Réserve et ils perdent Endormi.)",{D} : La prochaine carte que vous jouez ce tour coûte {1} de moins. (Défaussez-moi de la Réserve pour ça.),ALT_CORE_B_LY_23_R1 / ALT_COREKS_B_LY_23_R1,https://altered-prod-eu.s3.amazonaws.com/Art/CORE/CARDS/ALT_CORE_B_LY_23/JPG/fr_FR/112645cbf6b2930903546e176d53fb9c.jpg,0.0,0.0,0.0,0.0
BTG-085-C-FR,Tapis !,Lyra,Commun,Sort,3,3,nan,nan,nan,"Lancez un dé. Un Personnage ciblé gagne X boosts[], X étant le résultat. (Un boost est un compteur +1/+1/+1. Retirez-le lorsqu'il quitte la zone d'Expédition.)",nan,ALT_CORE_B_LY_25_C / ALT_COREKS_B_LY_25_C,https://altered-prod-eu.s3.amazonaws.com/Art/COREKS/CARDS/ALT_CORE_B_LY_25/JPG/fr_FR/0bf7a8daea6cbdcfe699567051f47308.jpg,4.0,0.0,1.0,0.0
BTG-085-F-FR,Tapis !,Bravos,Rare,Sort,3,3,nan,nan,nan,"Lancez un dé. Un Personnage ciblé gagne X boosts, X étant le résultat.",nan,ALT_COREKS_B_LY_25_R2 / ALT_CORE_B_LY_25_R2,https://altered-prod-eu.s3.amazonaws.com/Art/COREKS/CARDS/ALT_CORE_B_LY_25/JPG/fr_FR/0d2c6f89da052f099086d636f997c9c6.jpg,0.0,0.0,0.0,0.0
BTG-085-R-FR,Tapis !,Lyra,Rare,Sort,3,3,nan,nan,nan,"Lancez un dé. #Vous pouvez défausser une carte de votre Réserve pour augmenter le résultat de 2.# Un Personnage ciblé gagne X boosts, X étant le résultat final.",nan,ALT_COREKS_B_LY_25_R1 / ALT_CORE_B_LY_25_R1,https://altered-prod-eu.s3.amazonaws.com/Art/CORE/CARDS/ALT_CORE_B_LY_25/JPG/fr_FR/5a36f0b63ee760bd3d4f9c7926e179b2.jpg,0.0,0.0,0.0,0.0
BTG-086-C-FR,Cocon d'Étoffe,Lyra,Commun,Sort,3,3,nan,nan,nan,"[[Fugace]]. (Envoyez-moi à la Défausse plutôt qu'en Réserve après résolution de mon effet.)  Choisissez l'un :  • Défaussez un Personnage [[Fugace]], [[Ancré]] ou [[Endormi]] ciblé.  • Défaussez un Permanent ciblé.",nan,ALT_CORE_B_LY_24_C / ALT_COREKS_B_LY_24_C,https://altered-prod-eu.s3.amazonaws.com/Art/COREKS/CARDS/ALT_CORE_B_LY_24/JPG/fr_FR/f06452bd5a16b8210d3be28fa92ab9c5.jpg,0.0,0.0,0.0,0.0
BTG-086-F-FR,Cocon d'Étoffe,Muna,Rare,Sort,3,3,nan,nan,nan,"[[Fugace]]. (Envoyez-moi à la Défausse plutôt qu'en Réserve après résolution de mon effet.)  Choisissez l'un :  • Défaussez un Personnage [[Fugace]], [[Ancré]] ou [[Endormi]] ciblé.  • Défaussez un Permanent ciblé.",nan,ALT_COREKS_B_LY_24_R2 / ALT_CORE_B_LY_24_R2,https://altered-prod-eu.s3.amazonaws.com/Art/CORE/CARDS/ALT_CORE_B_LY_24/JPG/fr_FR/1be39d37a70f5e98d4eeb110ba30a096.jpg,0.0,0.0,0.0,0.0
